scenario_id,scenario_label,season,week,game_id,home_team,away_team,spread_home,close_spread_home,total,close_total,wind_open,wx_wind_mph,wx_precip_pct,wx_temp_f,roof_closed_flag,roof_open_flag,neutral_site_flag,rest_days_diff,elo_diff,net_margin_diff,home_inj_starters_out,away_inj_starters_out,home_def_ppg,away_def_ppg,home_def_sack_rate_ema,away_def_sack_rate_ema,home_def_sack_rate,away_def_sack_rate,scenario_applies,scenario_wind_open_add_mph,scenario_wx_precip_add_pct,scenario_wx_temp_add_f,scenario_home_inj_starters_add,scenario_away_inj_starters_add,scenario_neutral_site_flag,scenario_rest_days_diff_add,scenario_elo_diff_add,scenario_net_margin_diff_add,scenario_home_def_sack_rate_add,scenario_away_def_sack_rate_add,scenario_spread_home_add,scenario_total_add,scenario_pred_margin_add,scenario_pred_total_add,scenario_ats_sigma_override,scenario_total_sigma_override,scenario_apply_when_mode,scenario_apply_when
v2_spread_home_minus3,Spread home -3.0,2025,5,2025_05_NYG_NO,New Orleans Saints,New York Giants,-0.5,-0.5,43.5,43.5,,,,,1,0,0,0.0,11.35297592582242,-13.0,0.0,2.0,32.936,21.264,0.08913266763599041,0.05905862405850511,0.0859375,0.0558659217877094,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,5,2025_05_SF_LA,Los Angeles Rams,San Francisco 49ers,-11.5,-11.5,43.5,43.5,,,,,1,0,0,0.0,68.38076121538211,6.208,1.0,2.0,22.32,22.048000000000002,0.09813054124400297,0.04226395173453992,0.0945945945945946,0.0367647058823529,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,5,2025_05_TB_SEA,Seattle Seahawks,Tampa Bay Buccaneers,-5.5,-5.5,44.5,44.5,,,,,0,1,0,3.0,3.8235990346038307,13.159999999999998,0.0,2.0,17.84,28.183999999999997,0.05925754550336006,0.0604783274378332,0.0685714285714285,0.064516129032258,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,5,2025_05_TEN_ARI,Arizona Cardinals,Tennessee Titans,-10.5,-10.5,41.5,41.5,,,,,1,0,0,3.0,201.04097654158568,21.384000000000004,1.0,0.0,20.584,29.887999999999998,0.04026625301101254,0.026115511377096827,0.0451977401129943,0.0291970802919708,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_minus3,Spread home -3.0,2025,5,2025_05_WAS_LAC,Los Angeles Chargers,Washington Commanders,-5.5,-5.5,48.5,48.5,,,,,1,0,0,0.0,20.00419109322752,0.38400000000000034,1.0,1.0,19.608,29.136,0.07068591095337978,0.06890609348592851,0.0828025477707006,0.0704225352112676,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_DAL_NYJ,New York Jets,Dallas Cowboys,4.5,4.5,46.5,46.5,,,,,0,1,0,-1.0,-75.52248759561371,-2.08,0.0,1.0,28.216,36.528,0.058407904700341656,0.03544227661654817,0.048,0.0326797385620915,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_DEN_PHI,Philadelphia Eagles,Denver Broncos,-2.5,-2.5,43.5,43.5,,,,,0,1,0,1.0,237.81749214189472,-8.872,0.0,0.0,24.152,10.872,0.02959334768477475,0.10210900942195059,0.0335570469798657,0.0974025974025974,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_DET_CIN,Cincinnati Bengals,Detroit Lions,10.5,10.5,49.5,49.5,,,,,0,1,0,-1.0,-206.02159395993,-42.072,1.0,0.0,31.936,16.944000000000003,0.03925346653669142,0.09197759103641454,0.036144578313253,0.1,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_HOU_BAL,Baltimore Ravens,Houston Texans,-6.5,-6.5,45.5,45.5,,,,,0,1,0,0.0,194.8223182980646,-23.384,1.0,0.0,35.576,6.896000000000001,0.02309428010467636,0.07646662428480608,0.0229885057471264,0.0733333333333333,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_KC_JAX,Jacksonville Jaguars,Kansas City Chiefs,6.5,6.5,44.5,44.5,,,,,0,1,0,0.0,-310.2020467949112,-7.327999999999999,0.0,0.0,18.616,17.808,0.0416019629493313,0.06977616692250835,0.0409356725146198,0.0694444444444444,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_LV_IND,Indianapolis Colts,Las Vegas Raiders,-3.0,-3.0,48.5,48.5,,,,,1,0,0,0.0,119.38566665552253,7.824,0.0,1.0,24.2,27.592,0.06207462788223438,0.05952235894759093,0.0632911392405063,0.0536912751677852,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_MIA_CAR,Carolina Panthers,Miami Dolphins,1.5,1.5,44.5,44.5,,,,,0,1,0,1.0,-177.7816569908407,-10.727999999999996,2.0,1.0,29.456,25.32,0.013212921435199493,0.06011560369455103,0.015625,0.0615384615384615,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_MIN_CLE,Cleveland Browns,Minnesota Vikings,7.5,7.5,38.5,38.5,,,,,0,1,0,0.0,-230.33196316451608,-22.024,0.0,2.0,27.823999999999998,20.448,0.1004576028558251,0.08584027620242052,0.0924369747899159,0.089430894308943,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_NE_BUF,Buffalo Bills,New England Patriots,-7.0,-7.0,49.5,49.5,,,,,0,1,0,0.0,440.9964968213835,-4.263999999999999,0.0,0.0,19.96,16.712,0.07695218173451024,0.08387064436140118,0.073170731707317,0.072992700729927,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_NYG_NO,New Orleans Saints,New York Giants,5.5,5.5,43.5,43.5,,,,,1,0,0,0.0,11.35297592582242,-13.0,0.0,2.0,32.936,21.264,0.08913266763599041,0.05905862405850511,0.0859375,0.0558659217877094,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_SF_LA,Los Angeles Rams,San Francisco 49ers,-5.5,-5.5,43.5,43.5,,,,,1,0,0,0.0,68.38076121538211,6.208,1.0,2.0,22.32,22.048000000000002,0.09813054124400297,0.04226395173453992,0.0945945945945946,0.0367647058823529,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_TB_SEA,Seattle Seahawks,Tampa Bay Buccaneers,0.5,0.5,44.5,44.5,,,,,0,1,0,3.0,3.8235990346038307,13.159999999999998,0.0,2.0,17.84,28.183999999999997,0.05925754550336006,0.0604783274378332,0.0685714285714285,0.064516129032258,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_TEN_ARI,Arizona Cardinals,Tennessee Titans,-4.5,-4.5,41.5,41.5,,,,,1,0,0,3.0,201.04097654158568,21.384000000000004,1.0,0.0,20.584,29.887999999999998,0.04026625301101254,0.026115511377096827,0.0451977401129943,0.0291970802919708,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_spread_home_plus3,Spread home +3.0,2025,5,2025_05_WAS_LAC,Los Angeles Chargers,Washington Commanders,0.5,0.5,48.5,48.5,,,,,1,0,0,0.0,20.00419109322752,0.38400000000000034,1.0,1.0,19.608,29.136,0.07068591095337978,0.06890609348592851,0.0828025477707006,0.0704225352112676,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_DAL_NYJ,New York Jets,Dallas Cowboys,1.5,1.5,43.5,43.5,,,,,0,1,0,-1.0,-75.52248759561371,-2.08,0.0,1.0,28.216,36.528,0.058407904700341656,0.03544227661654817,0.048,0.0326797385620915,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_DEN_PHI,Philadelphia Eagles,Denver Broncos,-5.5,-5.5,40.5,40.5,,,,,0,1,0,1.0,237.81749214189472,-8.872,0.0,0.0,24.152,10.872,0.02959334768477475,0.10210900942195059,0.0335570469798657,0.0974025974025974,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_DET_CIN,Cincinnati Bengals,Detroit Lions,7.5,7.5,46.5,46.5,,,,,0,1,0,-1.0,-206.02159395993,-42.072,1.0,0.0,31.936,16.944000000000003,0.03925346653669142,0.09197759103641454,0.036144578313253,0.1,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_HOU_BAL,Baltimore Ravens,Houston Texans,-9.5,-9.5,42.5,42.5,,,,,0,1,0,0.0,194.8223182980646,-23.384,1.0,0.0,35.576,6.896000000000001,0.02309428010467636,0.07646662428480608,0.0229885057471264,0.0733333333333333,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_KC_JAX,Jacksonville Jaguars,Kansas City Chiefs,3.5,3.5,41.5,41.5,,,,,0,1,0,0.0,-310.2020467949112,-7.327999999999999,0.0,0.0,18.616,17.808,0.0416019629493313,0.06977616692250835,0.0409356725146198,0.0694444444444444,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_LV_IND,Indianapolis Colts,Las Vegas Raiders,-6.0,-6.0,45.5,45.5,,,,,1,0,0,0.0,119.38566665552253,7.824,0.0,1.0,24.2,27.592,0.06207462788223438,0.05952235894759093,0.0632911392405063,0.0536912751677852,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_MIA_CAR,Carolina Panthers,Miami Dolphins,-1.5,-1.5,41.5,41.5,,,,,0,1,0,1.0,-177.7816569908407,-10.727999999999996,2.0,1.0,29.456,25.32,0.013212921435199493,0.06011560369455103,0.015625,0.0615384615384615,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_MIN_CLE,Cleveland Browns,Minnesota Vikings,4.5,4.5,35.5,35.5,,,,,0,1,0,0.0,-230.33196316451608,-22.024,0.0,2.0,27.823999999999998,20.448,0.1004576028558251,0.08584027620242052,0.0924369747899159,0.089430894308943,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_NE_BUF,Buffalo Bills,New England Patriots,-10.0,-10.0,46.5,46.5,,,,,0,1,0,0.0,440.9964968213835,-4.263999999999999,0.0,0.0,19.96,16.712,0.07695218173451024,0.08387064436140118,0.073170731707317,0.072992700729927,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_NYG_NO,New Orleans Saints,New York Giants,2.5,2.5,40.5,40.5,,,,,1,0,0,0.0,11.35297592582242,-13.0,0.0,2.0,32.936,21.264,0.08913266763599041,0.05905862405850511,0.0859375,0.0558659217877094,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_SF_LA,Los Angeles Rams,San Francisco 49ers,-8.5,-8.5,40.5,40.5,,,,,1,0,0,0.0,68.38076121538211,6.208,1.0,2.0,22.32,22.048000000000002,0.09813054124400297,0.04226395173453992,0.0945945945945946,0.0367647058823529,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_TB_SEA,Seattle Seahawks,Tampa Bay Buccaneers,-2.5,-2.5,41.5,41.5,,,,,0,1,0,3.0,3.8235990346038307,13.159999999999998,0.0,2.0,17.84,28.183999999999997,0.05925754550336006,0.0604783274378332,0.0685714285714285,0.064516129032258,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_TEN_ARI,Arizona Cardinals,Tennessee Titans,-7.5,-7.5,38.5,38.5,,,,,1,0,0,3.0,201.04097654158568,21.384000000000004,1.0,0.0,20.584,29.887999999999998,0.04026625301101254,0.026115511377096827,0.0451977401129943,0.0291970802919708,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_minus3,Total -3.0,2025,5,2025_05_WAS_LAC,Los Angeles Chargers,Washington Commanders,-2.5,-2.5,45.5,45.5,,,,,1,0,0,0.0,20.00419109322752,0.38400000000000034,1.0,1.0,19.608,29.136,0.07068591095337978,0.06890609348592851,0.0828025477707006,0.0704225352112676,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_DAL_NYJ,New York Jets,Dallas Cowboys,1.5,1.5,49.5,49.5,,,,,0,1,0,-1.0,-75.52248759561371,-2.08,0.0,1.0,28.216,36.528,0.058407904700341656,0.03544227661654817,0.048,0.0326797385620915,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_DEN_PHI,Philadelphia Eagles,Denver Broncos,-5.5,-5.5,46.5,46.5,,,,,0,1,0,1.0,237.81749214189472,-8.872,0.0,0.0,24.152,10.872,0.02959334768477475,0.10210900942195059,0.0335570469798657,0.0974025974025974,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_DET_CIN,Cincinnati Bengals,Detroit Lions,7.5,7.5,52.5,52.5,,,,,0,1,0,-1.0,-206.02159395993,-42.072,1.0,0.0,31.936,16.944000000000003,0.03925346653669142,0.09197759103641454,0.036144578313253,0.1,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_HOU_BAL,Baltimore Ravens,Houston Texans,-9.5,-9.5,48.5,48.5,,,,,0,1,0,0.0,194.8223182980646,-23.384,1.0,0.0,35.576,6.896000000000001,0.02309428010467636,0.07646662428480608,0.0229885057471264,0.0733333333333333,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_KC_JAX,Jacksonville Jaguars,Kansas City Chiefs,3.5,3.5,47.5,47.5,,,,,0,1,0,0.0,-310.2020467949112,-7.327999999999999,0.0,0.0,18.616,17.808,0.0416019629493313,0.06977616692250835,0.0409356725146198,0.0694444444444444,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_LV_IND,Indianapolis Colts,Las Vegas Raiders,-6.0,-6.0,51.5,51.5,,,,,1,0,0,0.0,119.38566665552253,7.824,0.0,1.0,24.2,27.592,0.06207462788223438,0.05952235894759093,0.0632911392405063,0.0536912751677852,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_MIA_CAR,Carolina Panthers,Miami Dolphins,-1.5,-1.5,47.5,47.5,,,,,0,1,0,1.0,-177.7816569908407,-10.727999999999996,2.0,1.0,29.456,25.32,0.013212921435199493,0.06011560369455103,0.015625,0.0615384615384615,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_MIN_CLE,Cleveland Browns,Minnesota Vikings,4.5,4.5,41.5,41.5,,,,,0,1,0,0.0,-230.33196316451608,-22.024,0.0,2.0,27.823999999999998,20.448,0.1004576028558251,0.08584027620242052,0.0924369747899159,0.089430894308943,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_NE_BUF,Buffalo Bills,New England Patriots,-10.0,-10.0,52.5,52.5,,,,,0,1,0,0.0,440.9964968213835,-4.263999999999999,0.0,0.0,19.96,16.712,0.07695218173451024,0.08387064436140118,0.073170731707317,0.072992700729927,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_NYG_NO,New Orleans Saints,New York Giants,2.5,2.5,46.5,46.5,,,,,1,0,0,0.0,11.35297592582242,-13.0,0.0,2.0,32.936,21.264,0.08913266763599041,0.05905862405850511,0.0859375,0.0558659217877094,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_SF_LA,Los Angeles Rams,San Francisco 49ers,-8.5,-8.5,46.5,46.5,,,,,1,0,0,0.0,68.38076121538211,6.208,1.0,2.0,22.32,22.048000000000002,0.09813054124400297,0.04226395173453992,0.0945945945945946,0.0367647058823529,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_TB_SEA,Seattle Seahawks,Tampa Bay Buccaneers,-2.5,-2.5,47.5,47.5,,,,,0,1,0,3.0,3.8235990346038307,13.159999999999998,0.0,2.0,17.84,28.183999999999997,0.05925754550336006,0.0604783274378332,0.0685714285714285,0.064516129032258,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_TEN_ARI,Arizona Cardinals,Tennessee Titans,-7.5,-7.5,44.5,44.5,,,,,1,0,0,3.0,201.04097654158568,21.384000000000004,1.0,0.0,20.584,29.887999999999998,0.04026625301101254,0.026115511377096827,0.0451977401129943,0.0291970802919708,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_total_plus3,Total +3.0,2025,5,2025_05_WAS_LAC,Los Angeles Chargers,Washington Commanders,-2.5,-2.5,51.5,51.5,,,,,1,0,0,0.0,20.00419109322752,0.38400000000000034,1.0,1.0,19.608,29.136,0.07068591095337978,0.06890609348592851,0.0828025477707006,0.0704225352112676,1,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_DAL_NYJ,New York Jets,Dallas Cowboys,1.5,1.5,46.5,46.5,10.0,,,,0,1,0,-1.0,-75.52248759561371,-2.08,0.0,1.0,28.216,36.528,0.058407904700341656,0.03544227661654817,0.048,0.0326797385620915,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_DEN_PHI,Philadelphia Eagles,Denver Broncos,-5.5,-5.5,43.5,43.5,10.0,,,,0,1,0,1.0,237.81749214189472,-8.872,0.0,0.0,24.152,10.872,0.02959334768477475,0.10210900942195059,0.0335570469798657,0.0974025974025974,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_DET_CIN,Cincinnati Bengals,Detroit Lions,7.5,7.5,49.5,49.5,10.0,,,,0,1,0,-1.0,-206.02159395993,-42.072,1.0,0.0,31.936,16.944000000000003,0.03925346653669142,0.09197759103641454,0.036144578313253,0.1,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_HOU_BAL,Baltimore Ravens,Houston Texans,-9.5,-9.5,45.5,45.5,10.0,,,,0,1,0,0.0,194.8223182980646,-23.384,1.0,0.0,35.576,6.896000000000001,0.02309428010467636,0.07646662428480608,0.0229885057471264,0.0733333333333333,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_KC_JAX,Jacksonville Jaguars,Kansas City Chiefs,3.5,3.5,44.5,44.5,10.0,,,,0,1,0,0.0,-310.2020467949112,-7.327999999999999,0.0,0.0,18.616,17.808,0.0416019629493313,0.06977616692250835,0.0409356725146198,0.0694444444444444,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_LV_IND,Indianapolis Colts,Las Vegas Raiders,-6.0,-6.0,48.5,48.5,10.0,,,,1,0,0,0.0,119.38566665552253,7.824,0.0,1.0,24.2,27.592,0.06207462788223438,0.05952235894759093,0.0632911392405063,0.0536912751677852,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_MIA_CAR,Carolina Panthers,Miami Dolphins,-1.5,-1.5,44.5,44.5,10.0,,,,0,1,0,1.0,-177.7816569908407,-10.727999999999996,2.0,1.0,29.456,25.32,0.013212921435199493,0.06011560369455103,0.015625,0.0615384615384615,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_MIN_CLE,Cleveland Browns,Minnesota Vikings,4.5,4.5,38.5,38.5,10.0,,,,0,1,0,0.0,-230.33196316451608,-22.024,0.0,2.0,27.823999999999998,20.448,0.1004576028558251,0.08584027620242052,0.0924369747899159,0.089430894308943,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_NE_BUF,Buffalo Bills,New England Patriots,-10.0,-10.0,49.5,49.5,10.0,,,,0,1,0,0.0,440.9964968213835,-4.263999999999999,0.0,0.0,19.96,16.712,0.07695218173451024,0.08387064436140118,0.073170731707317,0.072992700729927,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_NYG_NO,New Orleans Saints,New York Giants,2.5,2.5,43.5,43.5,10.0,,,,1,0,0,0.0,11.35297592582242,-13.0,0.0,2.0,32.936,21.264,0.08913266763599041,0.05905862405850511,0.0859375,0.0558659217877094,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_SF_LA,Los Angeles Rams,San Francisco 49ers,-8.5,-8.5,43.5,43.5,10.0,,,,1,0,0,0.0,68.38076121538211,6.208,1.0,2.0,22.32,22.048000000000002,0.09813054124400297,0.04226395173453992,0.0945945945945946,0.0367647058823529,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_TB_SEA,Seattle Seahawks,Tampa Bay Buccaneers,-2.5,-2.5,44.5,44.5,10.0,,,,0,1,0,3.0,3.8235990346038307,13.159999999999998,0.0,2.0,17.84,28.183999999999997,0.05925754550336006,0.0604783274378332,0.0685714285714285,0.064516129032258,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_TEN_ARI,Arizona Cardinals,Tennessee Titans,-7.5,-7.5,41.5,41.5,10.0,,,,1,0,0,3.0,201.04097654158568,21.384000000000004,1.0,0.0,20.584,29.887999999999998,0.04026625301101254,0.026115511377096827,0.0451977401129943,0.0291970802919708,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus10,Wind +10mph (open),2025,5,2025_05_WAS_LAC,Los Angeles Chargers,Washington Commanders,-2.5,-2.5,48.5,48.5,10.0,,,,1,0,0,0.0,20.00419109322752,0.38400000000000034,1.0,1.0,19.608,29.136,0.07068591095337978,0.06890609348592851,0.0828025477707006,0.0704225352112676,1,10.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus20,Wind +20mph (open),2025,5,2025_05_DAL_NYJ,New York Jets,Dallas Cowboys,1.5,1.5,46.5,46.5,20.0,,,,0,1,0,-1.0,-75.52248759561371,-2.08,0.0,1.0,28.216,36.528,0.058407904700341656,0.03544227661654817,0.048,0.0326797385620915,1,20.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
v2_wind_plus20,Wind +20mph (open),2025,5,2025_05_DEN_PHI,Philadelphia Eagles,Denver Broncos,-5.5,-5.5,43.5,43.5,20.0,,,,0,1,0,1.0,237.81749214189472,-8.872,0.0,0.0,24.152,10.872,0.02959334768477475,0.10210900942195059,0.0335570469798657,0.0974025974025974,1,20.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,all,
